Date_of_Journey,Airline,Source,Destination,Product,Customer,Booking
2021-04-02,FlyDubai,Dubai,Chennai,Business,First Flyer,29.368061100736437
2021-04-03,FlyDubai,Dubai,Chennai,Business,First Flyer,27.341569431358582
2021-04-04,FlyDubai,Dubai,Chennai,Business,First Flyer,26.86945203986356
2021-04-05,FlyDubai,Dubai,Chennai,Business,First Flyer,26.925544841939008
2021-04-06,FlyDubai,Dubai,Chennai,Business,First Flyer,26.566612373321245
2021-04-07,FlyDubai,Dubai,Chennai,Business,First Flyer,28.263938389668198
2021-04-08,FlyDubai,Dubai,Chennai,Business,First Flyer,27.584301313503875
2021-04-09,FlyDubai,Dubai,Chennai,Business,First Flyer,29.330039846618234
2021-04-10,FlyDubai,Dubai,Chennai,Business,First Flyer,27.303548178000764
2021-04-11,FlyDubai,Dubai,Chennai,Business,First Flyer,26.831430787271643
2021-04-12,FlyDubai,Dubai,Chennai,Business,First Flyer,26.887523589339345
2021-04-13,FlyDubai,Dubai,Chennai,Business,First Flyer,26.52859112072327
2021-04-14,FlyDubai,Dubai,Chennai,Business,First Flyer,28.225917137073367
2021-04-15,FlyDubai,Dubai,Chennai,Business,First Flyer,27.546280060908767
2021-04-16,FlyDubai,Dubai,Chennai,Business,First Flyer,29.292018594018817
2021-04-17,FlyDubai,Dubai,Chennai,Business,First Flyer,27.26552692608215
2021-04-18,FlyDubai,Dubai,Chennai,Business,First Flyer,26.793409536034222
2021-04-19,FlyDubai,Dubai,Chennai,Business,First Flyer,26.849502338784617
2021-04-20,FlyDubai,Dubai,Chennai,Business,First Flyer,26.49056987085343
2021-04-21,FlyDubai,Dubai,Chennai,Business,First Flyer,28.187895887886782
2021-04-22,FlyDubai,Dubai,Chennai,Business,First Flyer,27.508258812403547
2021-04-23,FlyDubai,Dubai,Chennai,Business,First Flyer,29.253997346196467
2021-04-24,FlyDubai,Dubai,Chennai,Business,First Flyer,27.227505678263153
2021-04-25,FlyDubai,Dubai,Chennai,Business,First Flyer,26.75538828821383
2021-04-26,FlyDubai,Dubai,Chennai,Business,First Flyer,26.811481090961834
2021-04-27,FlyDubai,Dubai,Chennai,Business,First Flyer,26.452548623028523
2021-04-28,FlyDubai,Dubai,Chennai,Business,First Flyer,28.149874640587687
2021-04-29,FlyDubai,Dubai,Chennai,Business,First Flyer,27.4702375656293
2021-04-30,FlyDubai,Dubai,Chennai,Business,First Flyer,29.215976099952922
2021-05-01,FlyDubai,Dubai,Chennai,Business,First Flyer,27.189484432544102
2021-05-02,FlyDubai,Dubai,Chennai,Business,First Flyer,26.717367043019273
2021-05-03,FlyDubai,Dubai,Chennai,Business,First Flyer,26.773459846296674
2021-05-04,FlyDubai,Dubai,Chennai,Business,First Flyer,26.414527378891634
2021-05-05,FlyDubai,Dubai,Chennai,Business,First Flyer,28.11185339644772
2021-05-06,FlyDubai,Dubai,Chennai,Business,First Flyer,27.432216321489243
2021-05-07,FlyDubai,Dubai,Chennai,Business,First Flyer,29.177954855808945
2021-05-08,FlyDubai,Dubai,Chennai,Business,First Flyer,27.151463188403877
2021-05-09,FlyDubai,Dubai,Chennai,Business,First Flyer,26.67934579887727
2021-05-10,FlyDubai,Dubai,Chennai,Business,First Flyer,26.73543860292244
2021-05-11,FlyDubai,Dubai,Chennai,Business,First Flyer,26.376506136286718
2021-05-12,FlyDubai,Dubai,Chennai,Business,First Flyer,28.073832154604208
2021-05-13,FlyDubai,Dubai,Chennai,Business,First Flyer,27.394195080413507
2021-05-14,FlyDubai,Dubai,Chennai,Business,First Flyer,29.13993361550041
2021-05-15,FlyDubai,Dubai,Chennai,Business,First Flyer,27.11344194885495
2021-05-16,FlyDubai,Dubai,Chennai,Business,First Flyer,26.641324560097143
2021-05-17,FlyDubai,Dubai,Chennai,Business,First Flyer,26.697417364140094
2021-05-18,FlyDubai,Dubai,Chennai,Business,First Flyer,26.338484897503488
2021-05-19,FlyDubai,Dubai,Chennai,Business,First Flyer,28.0358109158267
2021-05-20,FlyDubai,Dubai,Chennai,Business,First Flyer,27.35617384163572
2021-05-21,FlyDubai,Dubai,Chennai,Business,First Flyer,29.101912376722417
2021-05-22,FlyDubai,Dubai,Chennai,Business,First Flyer,27.075420710056004
2021-05-23,FlyDubai,Dubai,Chennai,Business,First Flyer,26.603303321261873
2021-05-24,FlyDubai,Dubai,Chennai,Business,First Flyer,26.65939612527744
2021-05-25,FlyDubai,Dubai,Chennai,Business,First Flyer,26.300463658607146
2021-05-26,FlyDubai,Dubai,Chennai,Business,First Flyer,27.997789676894875
2021-05-27,FlyDubai,Dubai,Chennai,Business,First Flyer,27.31815260267592
2021-05-28,FlyDubai,Dubai,Chennai,Business,First Flyer,29.063891137733513
2021-05-29,FlyDubai,Dubai,Chennai,Business,First Flyer,27.03739947106072
2021-05-30,FlyDubai,Dubai,Chennai,Business,First Flyer,26.565282082269402
2021-05-31,FlyDubai,Dubai,Chennai,Business,First Flyer,26.621374886282748
2021-06-01,FlyDubai,Dubai,Chennai,Business,First Flyer,26.262442419614146
2021-06-02,FlyDubai,Dubai,Chennai,Business,First Flyer,27.959768437483007
2021-06-03,FlyDubai,Dubai,Chennai,Business,First Flyer,27.28013136284136
2021-06-04,FlyDubai,Dubai,Chennai,Business,First Flyer,29.025869897473004
2021-06-05,FlyDubai,Dubai,Chennai,Business,First Flyer,26.999378230377346
2021-06-06,FlyDubai,Dubai,Chennai,Business,First Flyer,26.527260841169078
2021-06-07,FlyDubai,Dubai,Chennai,Business,First Flyer,26.583353644761274
2021-06-08,FlyDubai,Dubai,Chennai,Business,First Flyer,26.224421177668535
2021-06-09,FlyDubai,Dubai,Chennai,Business,First Flyer,27.92174719553693
2021-06-10,FlyDubai,Dubai,Chennai,Business,First Flyer,27.242110120897465
2021-06-11,FlyDubai,Dubai,Chennai,Business,First Flyer,28.98784865552994
2021-06-12,FlyDubai,Dubai,Chennai,Business,First Flyer,26.9613569884371
2021-06-13,FlyDubai,Dubai,Chennai,Business,First Flyer,26.489239599222454
2021-06-14,FlyDubai,Dubai,Chennai,Business,First Flyer,26.54533242417619
2021-06-15,FlyDubai,Dubai,Chennai,Business,First Flyer,26.18639997843974
2021-06-16,FlyDubai,Dubai,Chennai,Business,First Flyer,27.88372601766609
2021-06-17,FlyDubai,Dubai,Chennai,Business,First Flyer,27.204088964383217
2021-06-18,FlyDubai,Dubai,Chennai,Business,First Flyer,28.949827520377504
2021-06-19,FlyDubai,Dubai,Chennai,Business,First Flyer,26.923335874638123
2021-06-20,FlyDubai,Dubai,Chennai,Business,First Flyer,26.45121850679023
2021-06-21,FlyDubai,Dubai,Chennai,Business,First Flyer,26.507311331741562
2021-06-22,FlyDubai,Dubai,Chennai,Business,First Flyer,26.148378886005577
2021-06-23,FlyDubai,Dubai,Chennai,Business,First Flyer,27.845704925233022
2021-06-24,FlyDubai,Dubai,Chennai,Business,First Flyer,27.166067871947806
2021-06-25,FlyDubai,Dubai,Chennai,Business,First Flyer,28.911806427940544
2021-06-26,FlyDubai,Dubai,Chennai,Business,First Flyer,26.885314783289264
2021-06-27,FlyDubai,Dubai,Chennai,Business,First Flyer,26.41319741652118
2021-06-28,FlyDubai,Dubai,Chennai,Business,First Flyer,26.46929024256159
2021-06-29,FlyDubai,Dubai,Chennai,Business,First Flyer,26.110357797913164
2021-06-30,FlyDubai,Dubai,Chennai,Business,First Flyer,27.807683838231366
2021-07-01,FlyDubai,Dubai,Chennai,Business,First Flyer,27.128046786035053
2021-07-02,FlyDubai,Dubai,Chennai,Business,First Flyer,28.873785343113358
2021-07-03,FlyDubai,Dubai,Chennai,Business,First Flyer,26.847293698463606
2021-07-04,FlyDubai,Dubai,Chennai,Business,First Flyer,26.375176331698718
2021-07-05,FlyDubai,Dubai,Chennai,Business,First Flyer,26.431269157736736
2021-07-06,FlyDubai,Dubai,Chennai,Business,First Flyer,26.072336713090305
2021-07-07,FlyDubai,Dubai,Chennai,Business,First Flyer,27.769662753676435
2021-07-08,FlyDubai,Dubai,Chennai,Business,First Flyer,27.090025701750267
2021-07-09,FlyDubai,Dubai,Chennai,Business,First Flyer,28.835764259100227
2021-07-10,FlyDubai,Dubai,Chennai,Business,First Flyer,26.80927261472372
2021-07-11,FlyDubai,Dubai,Chennai,Business,First Flyer,26.33715524822841
2021-07-12,FlyDubai,Dubai,Chennai,Business,First Flyer,26.393248074534462
2021-07-13,FlyDubai,Dubai,Chennai,Business,First Flyer,26.034315630156346
2021-07-14,FlyDubai,Dubai,Chennai,Business,First Flyer,27.731641670741443
2021-07-15,FlyDubai,Dubai,Chennai,Business,First Flyer,27.052004618814042
2021-07-16,FlyDubai,Dubai,Chennai,Business,First Flyer,28.79774317616329
2021-07-17,FlyDubai,Dubai,Chennai,Business,First Flyer,26.77125153178594
2021-07-18,FlyDubai,Dubai,Chennai,Business,First Flyer,26.299134165287928
2021-07-19,FlyDubai,Dubai,Chennai,Business,First Flyer,26.355226992100384
2021-07-20,FlyDubai,Dubai,Chennai,Business,First Flyer,25.99629454822469
2021-07-21,FlyDubai,Dubai,Chennai,Business,First Flyer,27.69362058930637
2021-07-22,FlyDubai,Dubai,Chennai,Business,First Flyer,27.013983537877394
2021-07-23,FlyDubai,Dubai,Chennai,Business,First Flyer,28.75972209572734
2021-07-24,FlyDubai,Dubai,Chennai,Business,First Flyer,26.733230451847298
2021-07-25,FlyDubai,Dubai,Chennai,Business,First Flyer,26.26111308585437
2021-07-26,FlyDubai,Dubai,Chennai,Business,First Flyer,26.317205912656828
2021-07-27,FlyDubai,Dubai,Chennai,Business,First Flyer,25.958273468780252
2021-07-28,FlyDubai,Dubai,Chennai,Business,First Flyer,27.65559950986559
2021-07-29,FlyDubai,Dubai,Chennai,Business,First Flyer,26.975962458438786
2021-07-30,FlyDubai,Dubai,Chennai,Business,First Flyer,28.721701016288144
2021-07-31,FlyDubai,Dubai,Chennai,Business,First Flyer,26.695209372430863
2021-08-01,FlyDubai,Dubai,Chennai,Business,First Flyer,26.223092006459265
2021-08-02,FlyDubai,Dubai,Chennai,Business,First Flyer,26.279184833293307
2021-08-03,FlyDubai,Dubai,Chennai,Business,First Flyer,25.920252389436502
2021-08-04,FlyDubai,Dubai,Chennai,Business,First Flyer,27.617578430544512
2021-08-05,FlyDubai,Dubai,Chennai,Business,First Flyer,26.93794137913809
2021-08-06,FlyDubai,Dubai,Chennai,Business,First Flyer,28.683679937009398
2021-08-07,FlyDubai,Dubai,Chennai,Business,First Flyer,26.65718829315311
2021-08-08,FlyDubai,Dubai,Chennai,Business,First Flyer,26.185070927185254
2021-08-09,FlyDubai,Dubai,Chennai,Business,First Flyer,26.241163754011556
2021-08-10,FlyDubai,Dubai,Chennai,Business,First Flyer,25.88223131015643
2021-08-11,FlyDubai,Dubai,Chennai,Business,First Flyer,27.579557351414905
2021-08-12,FlyDubai,Dubai,Chennai,Business,First Flyer,26.899920300159664
2021-08-13,FlyDubai,Dubai,Chennai,Business,First Flyer,28.64565885817882
2021-08-14,FlyDubai,Dubai,Chennai,Business,First Flyer,26.6191672144683
2021-08-15,FlyDubai,Dubai,Chennai,Business,First Flyer,26.147049848649385
2021-08-16,FlyDubai,Dubai,Chennai,Business,First Flyer,26.203142675626122
2021-08-17,FlyDubai,Dubai,Chennai,Business,First Flyer,25.844210231923615
2021-08-18,FlyDubai,Dubai,Chennai,Business,First Flyer,27.541536273181062
2021-08-19,FlyDubai,Dubai,Chennai,Business,First Flyer,26.86189922192818
2021-08-20,FlyDubai,Dubai,Chennai,Business,First Flyer,28.607637779948554
2021-08-21,FlyDubai,Dubai,Chennai,Business,First Flyer,26.581146136245998
2021-08-22,FlyDubai,Dubai,Chennai,Business,First Flyer,26.109028770421084
2021-08-23,FlyDubai,Dubai,Chennai,Business,First Flyer,26.165121597824946
2021-08-24,FlyDubai,Dubai,Chennai,Business,First Flyer,25.806189154539158
2021-08-25,FlyDubai,Dubai,Chennai,Business,First Flyer,27.503515196220317
2021-08-26,FlyDubai,Dubai,Chennai,Business,First Flyer,26.823878145390186
2021-08-27,FlyDubai,Dubai,Chennai,Business,First Flyer,28.56961670383917
2021-08-28,FlyDubai,Dubai,Chennai,Business,First Flyer,26.543125060554406
2021-08-29,FlyDubai,Dubai,Chennai,Business,First Flyer,26.07100769515649
2021-08-30,FlyDubai,Dubai,Chennai,Business,First Flyer,26.127100522558134
2021-08-31,FlyDubai,Dubai,Chennai,Business,First Flyer,25.76816807927969
2021-09-01,FlyDubai,Dubai,Chennai,Business,First Flyer,27.465494120960408
2021-09-02,FlyDubai,Dubai,Chennai,Business,First Flyer,26.78585707012754
2021-09-03,FlyDubai,Dubai,Chennai,Business,First Flyer,28.53159562819732
2021-09-04,FlyDubai,Dubai,Chennai,Business,First Flyer,26.505103984541027
2021-09-05,FlyDubai,Dubai,Chennai,Business,First Flyer,26.03298661876605
2021-09-06,FlyDubai,Dubai,Chennai,Business,First Flyer,26.089079445794198
2021-09-07,FlyDubai,Dubai,Chennai,Business,First Flyer,25.73014700213557
2021-09-08,FlyDubai,Dubai,Chennai,Business,First Flyer,27.42747304344466
2021-09-09,FlyDubai,Dubai,Chennai,Business,First Flyer,26.74783599223869
2021-09-10,FlyDubai,Dubai,Chennai,Business,First Flyer,28.493574550309305
2021-09-11,FlyDubai,Dubai,Chennai,Business,First Flyer,26.467082906651775
2021-09-12,FlyDubai,Dubai,Chennai,Business,First Flyer,25.99496554087447
2021-09-13,FlyDubai,Dubai,Chennai,Business,First Flyer,26.051058367900396
2021-09-14,FlyDubai,Dubai,Chennai,Business,First Flyer,25.69212592424758
2021-09-15,FlyDubai,Dubai,Chennai,Business,First Flyer,27.3894519660043
2021-09-16,FlyDubai,Dubai,Chennai,Business,First Flyer,26.70981491524626
2021-09-17,FlyDubai,Dubai,Chennai,Business,First Flyer,28.455553473765647
2021-09-18,FlyDubai,Dubai,Chennai,Business,First Flyer,26.429061830560958
2021-09-19,FlyDubai,Dubai,Chennai,Business,First Flyer,25.9569444652314
2021-09-20,FlyDubai,Dubai,Chennai,Business,First Flyer,26.01303729270887
2021-09-21,FlyDubai,Dubai,Chennai,Business,First Flyer,25.6541048495013
2021-09-22,FlyDubai,Dubai,Chennai,Business,First Flyer,27.35143089125287
2021-09-23,FlyDubai,Dubai,Chennai,Business,First Flyer,26.67179384049719
2021-09-24,FlyDubai,Dubai,Chennai,Business,First Flyer,28.41753239901504
2021-09-25,FlyDubai,Dubai,Chennai,Business,First Flyer,26.39104075580674
2021-09-26,FlyDubai,Dubai,Chennai,Business,First Flyer,25.91892339047448
2021-09-27,FlyDubai,Dubai,Chennai,Business,First Flyer,25.97501621776079
2021-09-28,FlyDubai,Dubai,Chennai,Business,First Flyer,25.616083774361993
2021-09-29,FlyDubai,Dubai,Chennai,Business,First Flyer,27.3134098159207
2021-09-30,FlyDubai,Dubai,Chennai,Business,First Flyer,26.633772764969898
2021-10-01,FlyDubai,Dubai,Chennai,Business,First Flyer,28.37951132329213
2021-10-02,FlyDubai,Dubai,Chennai,Business,First Flyer,26.353019679885758
2021-10-03,FlyDubai,Dubai,Chennai,Business,First Flyer,25.880902314369628
2021-10-04,FlyDubai,Dubai,Chennai,Business,First Flyer,25.936995141651295
2021-10-05,FlyDubai,Dubai,Chennai,Business,First Flyer,25.578062698250374
2021-10-06,FlyDubai,Dubai,Chennai,Business,First Flyer,27.275388739808633
2021-10-07,FlyDubai,Dubai,Chennai,Business,First Flyer,26.595751688860005
2021-10-08,FlyDubai,Dubai,Chennai,Business,First Flyer,28.34149024736698
2021-10-09,FlyDubai,Dubai,Chennai,Business,First Flyer,26.31499860414465
2021-10-10,FlyDubai,Dubai,Chennai,Business,First Flyer,25.842881238804715
2021-10-11,FlyDubai,Dubai,Chennai,Business,First Flyer,25.89897406627074
2021-10-12,FlyDubai,Dubai,Chennai,Business,First Flyer,25.5400416230516
2021-10-13,FlyDubai,Dubai,Chennai,Business,First Flyer,27.237367664796107
2021-10-14,FlyDubai,Dubai,Chennai,Business,First Flyer,26.557730614024102
2021-10-15,FlyDubai,Dubai,Chennai,Business,First Flyer,28.303469172530363
2021-10-16,FlyDubai,Dubai,Chennai,Business,First Flyer,26.27697752930719
2021-10-17,FlyDubai,Dubai,Chennai,Business,First Flyer,25.80486016397559
2021-10-18,FlyDubai,Dubai,Chennai,Business,First Flyer,25.860952991439223
2021-10-19,FlyDubai,Dubai,Chennai,Business,First Flyer,25.502020548220546
2021-10-20,FlyDubai,Dubai,Chennai,Business,First Flyer,27.199346589289142
2021-10-21,FlyDubai,Dubai,Chennai,Business,First Flyer,26.519709537846058
2021-10-22,FlyDubai,Dubai,Chennai,Business,First Flyer,28.26544809568067
2021-10-23,FlyDubai,Dubai,Chennai,Business,First Flyer,26.23895645178285
2021-10-24,FlyDubai,Dubai,Chennai,Business,First Flyer,25.76683908577109
2021-10-25,FlyDubai,Dubai,Chennai,Business,First Flyer,25.822931912565153
2021-10-26,FlyDubai,Dubai,Chennai,Business,First Flyer,25.46399946867272
2021-10-27,FlyDubai,Dubai,Chennai,Business,First Flyer,27.161325509744973
2021-10-28,FlyDubai,Dubai,Chennai,Business,First Flyer,26.48168845830368
2021-10-29,FlyDubai,Dubai,Chennai,Business,First Flyer,28.22742701613675
2021-10-30,FlyDubai,Dubai,Chennai,Business,First Flyer,26.200935372245056
2021-10-31,FlyDubai,Dubai,Chennai,Business,First Flyer,25.728818006231894
2021-11-01,FlyDubai,Dubai,Chennai,Business,First Flyer,25.7849108330289
2021-11-02,FlyDubai,Dubai,Chennai,Business,First Flyer,25.425978389133128
2021-11-03,FlyDubai,Dubai,Chennai,Business,First Flyer,27.12330443020287
2021-11-04,FlyDubai,Dubai,Chennai,Business,First Flyer,26.443667378758086
2021-11-05,FlyDubai,Dubai,Chennai,Business,First Flyer,28.189405936595595
2021-11-06,FlyDubai,Dubai,Chennai,Business,First Flyer,26.16291429270212
2021-11-07,FlyDubai,Dubai,Chennai,Business,First Flyer,25.6907969266927
2021-11-08,FlyDubai,Dubai,Chennai,Business,First Flyer,25.746889753481963
2021-11-09,FlyDubai,Dubai,Chennai,Business,First Flyer,25.38795730958942
2021-11-10,FlyDubai,Dubai,Chennai,Business,First Flyer,27.08528335065813
2021-11-11,FlyDubai,Dubai,Chennai,Business,First Flyer,26.405646299215316
2021-11-12,FlyDubai,Dubai,Chennai,Business,First Flyer,28.1513848570489
2021-11-13,FlyDubai,Dubai,Chennai,Business,First Flyer,26.124893213154582
2021-11-14,FlyDubai,Dubai,Chennai,Business,First Flyer,25.652775847144706
2021-11-15,FlyDubai,Dubai,Chennai,Business,First Flyer,25.70886867393904
2021-11-16,FlyDubai,Dubai,Chennai,Business,First Flyer,25.349936230045714
2021-11-17,FlyDubai,Dubai,Chennai,Business,First Flyer,27.04726227111603
2021-11-18,FlyDubai,Dubai,Chennai,Business,First Flyer,26.367625219673325
2021-11-19,FlyDubai,Dubai,Chennai,Business,First Flyer,28.113363777507743
2021-11-20,FlyDubai,Dubai,Chennai,Business,First Flyer,26.086872133611646
2021-11-21,FlyDubai,Dubai,Chennai,Business,First Flyer,25.61475476760551
2021-11-22,FlyDubai,Dubai,Chennai,Business,First Flyer,25.6708475943921
2021-11-23,FlyDubai,Dubai,Chennai,Business,First Flyer,25.311915150502
2021-11-24,FlyDubai,Dubai,Chennai,Business,First Flyer,27.00924119157186
2021-11-25,FlyDubai,Dubai,Chennai,Business,First Flyer,26.32960414013056
2021-11-26,FlyDubai,Dubai,Chennai,Business,First Flyer,28.075342697965162
2021-11-27,FlyDubai,Dubai,Chennai,Business,First Flyer,26.04885105406871
2021-11-28,FlyDubai,Dubai,Chennai,Business,First Flyer,25.576733688060795
2021-11-29,FlyDubai,Dubai,Chennai,Business,First Flyer,25.632826514855857
2021-11-30,FlyDubai,Dubai,Chennai,Business,First Flyer,25.27389407096241
2021-12-01,FlyDubai,Dubai,Chennai,Business,First Flyer,26.97122011202919
2021-12-02,FlyDubai,Dubai,Chennai,Business,First Flyer,26.291583060587794
2021-12-03,FlyDubai,Dubai,Chennai,Business,First Flyer,28.037321618421235
2021-12-04,FlyDubai,Dubai,Chennai,Business,First Flyer,26.01082997452577
2021-12-05,FlyDubai,Dubai,Chennai,Business,First Flyer,25.53871260851608
2021-12-06,FlyDubai,Dubai,Chennai,Business,First Flyer,25.59480543530892
2021-12-07,FlyDubai,Dubai,Chennai,Business,First Flyer,25.235872991413046
2021-12-08,FlyDubai,Dubai,Chennai,Business,First Flyer,26.93319903248502
2021-12-09,FlyDubai,Dubai,Chennai,Business,First Flyer,26.253561981045415
2021-12-10,FlyDubai,Dubai,Chennai,Business,First Flyer,27.99930053887731
2021-12-11,FlyDubai,Dubai,Chennai,Business,First Flyer,25.972808894983377
2021-12-12,FlyDubai,Dubai,Chennai,Business,First Flyer,25.50069152897362
2021-12-13,FlyDubai,Dubai,Chennai,Business,First Flyer,25.556784355761977
2021-12-14,FlyDubai,Dubai,Chennai,Business,First Flyer,25.197851911873453
2021-12-15,FlyDubai,Dubai,Chennai,Business,First Flyer,26.895177952942923
2021-12-16,FlyDubai,Dubai,Chennai,Business,First Flyer,26.215540901503037
2021-12-17,FlyDubai,Dubai,Chennai,Business,First Flyer,27.961279459336154
2021-12-18,FlyDubai,Dubai,Chennai,Business,First Flyer,25.934787815445038
2021-12-19,FlyDubai,Dubai,Chennai,Business,First Flyer,25.46267044943442
2021-12-20,FlyDubai,Dubai,Chennai,Business,First Flyer,25.51876327622573
2021-12-21,FlyDubai,Dubai,Chennai,Business,First Flyer,25.159830832329746
2021-12-22,FlyDubai,Dubai,Chennai,Business,First Flyer,26.857156873400815
2021-12-23,FlyDubai,Dubai,Chennai,Business,First Flyer,26.177519821957443
2021-12-24,FlyDubai,Dubai,Chennai,Business,First Flyer,27.923258379789463
2021-12-25,FlyDubai,Dubai,Chennai,Business,First Flyer,25.896766735897497
2021-12-26,FlyDubai,Dubai,Chennai,Business,First Flyer,25.424649369889707
2021-12-27,FlyDubai,Dubai,Chennai,Business,First Flyer,25.480742196678793
2021-12-28,FlyDubai,Dubai,Chennai,Business,First Flyer,25.121809752788614
2021-12-29,FlyDubai,Dubai,Chennai,Business,First Flyer,26.819135793858717
2021-12-30,FlyDubai,Dubai,Chennai,Business,First Flyer,26.139498742414677
2021-12-31,FlyDubai,Dubai,Chennai,Business,First Flyer,27.885237300248306
2022-01-01,FlyDubai,Dubai,Chennai,Business,First Flyer,25.85874565635456
2022-01-02,FlyDubai,Dubai,Chennai,Business,First Flyer,25.386628290344987
2022-01-03,FlyDubai,Dubai,Chennai,Business,First Flyer,25.44272111713587
2022-01-04,FlyDubai,Dubai,Chennai,Business,First Flyer,25.083788673240786
2022-01-05,FlyDubai,Dubai,Chennai,Business,First Flyer,26.781114714314548
2022-01-06,FlyDubai,Dubai,Chennai,Business,First Flyer,26.101477662872686
2022-01-07,FlyDubai,Dubai,Chennai,Business,First Flyer,27.84721622070715
2022-01-08,FlyDubai,Dubai,Chennai,Business,First Flyer,25.820724576816765
2022-01-09,FlyDubai,Dubai,Chennai,Business,First Flyer,25.34860721080027
2022-01-10,FlyDubai,Dubai,Chennai,Business,First Flyer,25.404700037594278
