Date_of_Journey,Airline,Source,Destination,Product,Customer,Revenue
2021-11-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,572250.0334867836
2021-11-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,571203.6293573601
2021-11-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563976.575359258
2021-11-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558898.314215998
2021-11-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561717.2897108175
2021-11-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,582457.7084847414
2021-11-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568848.6368245233
2021-11-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,572019.0367069696
2021-11-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570972.6325774986
2021-11-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563745.578579457
2021-11-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558667.3174361682
2021-11-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561486.2929309901
2021-11-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,582226.7117049085
2021-11-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568617.6400446702
2021-12-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,571788.0399270952
2021-12-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570741.635797637
2021-12-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563514.581799604
2021-12-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558436.3206563382
2021-12-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561255.2961511628
2021-12-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,581995.7149250747
2021-12-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568386.64326488
2021-12-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,571557.043147281
2021-12-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570510.6390178087
2021-12-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563283.5850197512
2021-12-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558205.3238764824
2021-12-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561024.2993712691
2021-12-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,581764.718145241
2021-12-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568155.6464850268
2021-12-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,571326.0463674405
2021-12-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570279.6422379803
2021-12-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563052.5882399315
2021-12-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557974.3270966795
2021-12-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560793.302591457
2021-12-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,581533.721365408
2021-12-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567924.649705188
2021-12-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,571095.0495875999
2021-12-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570048.6454581522
2021-12-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562821.5914600453
2021-12-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557743.3303168225
2021-12-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560562.3058116299
2021-12-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,581302.7245855744
2021-12-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567693.6529253691
2021-12-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570864.0528077594
2021-12-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,569817.6486782905
2021-12-31,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562590.5946802258
2022-01-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557512.3335369925
2022-01-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560331.3090318025
2022-01-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,581071.7278057275
2022-01-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567462.6561455446
2022-01-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570633.0560279452
2022-01-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,569586.6518984954
2022-01-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562359.5979004063
2022-01-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557281.3367571638
2022-01-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560100.3122519753
2022-01-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,580840.7310258942
2022-01-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567231.6593656915
2022-01-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570402.0592481048
2022-01-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,569355.6551186339
2022-01-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562128.6011206052
2022-01-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557050.3399773338
2022-01-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559869.315472163
2022-01-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,580609.7342460608
2022-01-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567000.6625858381
2022-01-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,570171.0624682568
2022-01-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,569124.6583388055
2022-01-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561897.6043407524
2022-01-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556819.3431974769
2022-01-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559638.3186923206
2022-01-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,580378.7374662135
2022-01-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566769.6658060137
2022-01-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,569940.0656884162
2022-01-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568893.6615589772
2022-01-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561666.6075608995
2022-01-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556588.34641762
2022-01-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559407.3219124421
2022-01-31,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,580147.7406863802
2022-02-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566538.6690261604
2022-02-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,569709.0689086021
2022-02-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568662.6647791489
2022-02-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561435.6107811318
2022-02-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556357.349637817
2022-02-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559176.3251326148
2022-02-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,579916.743906547
2022-02-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566307.6722463217
2022-02-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,569478.0721287351
2022-02-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568431.6679992875
2022-02-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561204.6140012456
2022-02-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556126.35285796
2022-02-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558945.3283527875
2022-02-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,579685.7471267135
2022-02-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566076.6754665171
2022-02-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,569247.075348921
2022-02-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568200.6712194589
2022-02-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560973.617221426
2022-02-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555895.3560781301
2022-02-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558714.3315729602
2022-02-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,579454.7503468798
2022-02-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565845.6786866783
2022-02-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,569016.078569107
2022-02-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567969.6744396307
2022-02-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560742.6204415731
2022-02-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555664.3592983013
2022-02-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558483.3347930817
2022-02-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,579223.753567047
2022-03-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565614.681906825
2022-03-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568785.0817892399
2022-03-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567738.6776598023
2022-03-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560511.6236617202
2022-03-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555433.3625184713
2022-03-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558252.3380132697
2022-03-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,578992.7567872131
2022-03-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565383.6851269861
2022-03-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568554.0850094183
2022-03-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567507.6808799409
2022-03-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560280.6268818673
2022-03-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555202.3657386145
2022-03-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558021.3412334272
2022-03-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,578761.7600073663
2022-03-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565152.6883471473
2022-03-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568323.0882295776
2022-03-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567276.6841001457
2022-03-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560049.6301020477
2022-03-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554971.3689588114
2022-03-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557790.3444536151
2022-03-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,578530.763227533
2022-03-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564921.6915673085
2022-03-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,568092.0914497636
2022-03-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567045.6873202842
2022-03-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559818.6333222468
2022-03-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554740.3721789557
2022-03-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557559.3476737879
2022-03-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,578299.7664476996
2022-03-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564690.6947874554
2022-03-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567861.0946698892
2022-03-31,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566814.6905404227
2022-04-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559587.6365423938
2022-04-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554509.3753991257
2022-04-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557328.3508939606
2022-04-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,578068.7696678658
2022-04-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564459.6980076652
2022-04-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567630.0978900751
2022-04-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566583.6937606274
2022-04-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559356.6397625409
2022-04-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554278.3786192958
2022-04-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557097.3541140668
2022-04-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,577837.772888032
2022-04-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564228.701227812
2022-04-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567399.1011102345
2022-04-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566352.6969807659
2022-04-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559125.6429827213
2022-04-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554047.3818394658
2022-04-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556866.3573342548
2022-04-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,577606.776108199
2022-04-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563997.704447973
2022-04-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,567168.104330394
2022-04-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566121.7002009377
2022-04-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558894.6462028871
2022-04-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553816.3850596088
2022-04-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556635.3605544124
2022-04-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,577375.7793283653
2022-04-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563766.7076681686
2022-04-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566937.1075505534
2022-04-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565890.7034210762
2022-04-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558663.6494230675
2022-04-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553585.3882797789
2022-05-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556404.3637746001
2022-05-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,577144.7825485186
2022-05-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563535.7108883297
2022-05-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566706.1107707393
2022-05-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565659.706641281
2022-05-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558432.652643248
2022-05-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553354.3914999501
2022-05-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556173.3669947729
2022-05-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,576913.7857686852
2022-05-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563304.7141084765
2022-05-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566475.1139908724
2022-05-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565428.7098614195
2022-05-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,558201.6558633617
2022-05-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553123.3947201201
2022-05-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555942.3702149608
2022-05-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,576682.7889888518
2022-05-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563073.7173286232
2022-05-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566244.1172110508
2022-05-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565197.7130815912
2022-05-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557970.6590835421
2022-05-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552892.3979402633
2022-05-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555711.3734351184
2022-05-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,576451.7922090046
2022-05-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562842.7205487988
2022-05-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,566013.1204312103
2022-05-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564966.7163017628
2022-05-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557739.6623036892
2022-05-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552661.4011604602
2022-05-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555480.3766552398
2022-05-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,576220.7954291718
2022-05-31,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562611.7237689454
2022-06-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565782.1236513961
2022-06-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564735.7195219345
2022-06-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557508.6655239215
2022-06-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552430.4043806033
2022-06-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555249.3798754126
2022-06-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,575989.798649338
2022-06-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562380.7269891067
2022-06-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565551.1268715292
2022-06-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564504.7227420731
2022-06-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557277.6687440353
2022-06-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552199.4076007464
2022-06-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555018.3830955853
2022-06-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,575758.8018695045
2022-06-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562149.7302093023
2022-06-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565320.130091715
2022-06-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564273.7259622777
2022-06-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,557046.6719642158
2022-06-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551968.4108209433
2022-06-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554787.3863156915
2022-06-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,575527.8050896708
2022-06-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561918.7334294633
2022-06-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,565089.1333118933
2022-06-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564042.7291824163
2022-06-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556815.6751843629
2022-06-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551737.4140410876
2022-06-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554556.3895358795
2022-06-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,575296.808309838
2022-06-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561687.7366496101
2022-06-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564858.1365320265
2022-06-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563811.7324025879
2022-07-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556584.67840451
2022-07-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551506.4172612577
2022-07-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554325.392756037
2022-07-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,575065.8115300041
2022-07-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561456.7398697856
2022-07-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564627.1397522123
2022-07-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563580.7356227265
2022-07-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556353.6816246571
2022-07-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551275.4204814008
2022-07-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554094.3959762249
2022-07-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,574834.8147501573
2022-07-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561225.7430899324
2022-07-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564396.1429723717
2022-07-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563349.7388429313
2022-07-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,556122.6848448375
2022-07-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,551044.4237015989
2022-07-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553863.3991964129
2022-07-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,574603.817970324
2022-07-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560994.7463101279
2022-07-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,564165.1461925313
2022-07-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563118.7420630698
2022-07-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555891.6880650033
2022-07-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550813.426921742
2022-07-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553632.4024165856
2022-07-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,574372.8211904906
2022-07-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560763.7495302748
2022-07-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563934.1494126832
2022-07-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562887.7452832083
2022-07-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555660.6912851835
2022-07-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550582.4301419121
2022-07-31,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553401.4056367582
2022-08-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,574141.8244106568
2022-08-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560532.7527504503
2022-08-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563703.1526328691
2022-08-04,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562656.748503413
2022-08-05,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555429.6945053308
2022-08-06,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550351.4333620821
2022-08-07,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,553170.4088568644
2022-08-08,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,573910.8276308241
2022-08-09,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560301.755970597
2022-08-10,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563472.1558530021
2022-08-11,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562425.7517235515
2022-08-12,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,555198.697725563
2022-08-13,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,550120.4365822522
2022-08-14,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552939.4120770524
2022-08-15,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,573679.8308509901
2022-08-16,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,560070.7591907582
2022-08-17,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563241.159073188
2022-08-18,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562194.7549437233
2022-08-19,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554967.7009456768
2022-08-20,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,549889.4398023952
2022-08-21,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552708.41529721
2022-08-22,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,573448.834071143
2022-08-23,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559839.7624109536
2022-08-24,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,563010.1622933474
2022-08-25,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561963.758163895
2022-08-26,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554736.7041658573
2022-08-27,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,549658.4430225921
2022-08-28,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,552477.4185173978
2022-08-29,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,573217.8372913096
2022-08-30,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,559608.7656311148
2022-08-31,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,562779.1655135333
2022-09-01,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,561732.7613840667
2022-09-02,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,554505.7073860377
2022-09-03,FlyDubai,Dubai,Chennai,Economy,Frequent Flyer,549427.4462427364
